ean/modelo,cod_interno,marca,producto,precio_online,precio_cuotas,garantia,url,timestamp
7795473028264,175848,DREAN,LAVARROPAS DREAN NEXT 8-14 P ECO 8 BLANCO,87999,"12 x $ 7.333,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-drean-next-8-14-p-eco-8-blanco/p/00212351,2022-03-26 11:46:22
7795473027151,175867,DREAN,LAVARROPAS DREAN NEXT 10-12 P ECO 10 BLANCO,91999,"18 x $ 5.111,06 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-drean-next-10-12-p-eco-10-blanco/p/00212350,2022-03-26 11:46:23
7795473028776,174689,DREAN,LAVARROPAS AUTOMATICO DREAN NEXT 8.12 ECO 8 BLANCO,81999,"12 x $ 6.833,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-next-8-12-eco-8-blanco/p/00199044,2022-03-26 11:46:23
7795473028950,174688,AURORA,LAVARROPAS AURORA 8514 8 BLANCO,87499,"18 x $ 4.861,06 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-aurora-8514-8-blanco/p/00199043,2022-03-26 11:46:23
7795473028738,174685,DREAN,LAVARROPAS AUTOMATICO DREAN NEXT 608 ECO 6 BLANCO,66974,"12 x $ 5.581,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-next-608-eco-6-blanco/p/00199041,2022-03-26 11:46:23
8801643234881,136217,SAMSUNG,LAVARROPAS AUTOMATICO SAMSUNG WW70J4463GS 7 GRIS,89999,"12 x $ 7.499,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-samsung-ww70j4463gs-7-gris/p/00181139,2022-03-26 11:46:24
7790653059472,176551,LG,LAVARROPAS AUTOMATICO LG WM85WE6 8.5 BLANCO,99999,"12 x $ 8.333,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-lg-wm85we6-8-5-blanco/p/00131003,2022-03-26 11:46:24
8801643234898,136216,SAMSUNG,LAVARROPA AUTOMATICO SAMSUNG WW70J4463GW 7 BLANCO,98999,"18 x $ 5.499,94 Cuotas sin interés",0,https://www.musimundo.com/electrohogar/lavarropas/lavarropa-automatico-samsung-ww70j4463gw-7-blanco/p/00181138,2022-03-26 11:46:24
8801643262082,136214,SAMSUNG,LAVARROPAS AUTOMATICO SAMSUNG WW65M0NHWU 6.5 BLANCO,80999,"12 x $ 6.749,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-samsung-ww65m0nhwu-6-5-blanco/p/00181136,2022-03-26 11:46:24
8801643135652,135721,SAMSUNG,LAVARROPAS AUTOMATICO SAMSUNG WA80F5S4UDW 8 BLANCO,94999,"18 x $ 5.277,72 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-samsung-wa80f5s4udw-8-blanco/p/00128041,2022-03-26 11:46:24
7795473006279,166173,PATRIOT-DREAN,LAVARROPAS PATRIOT-DREAN 57 RT 5 BLANCO,20499,"12 x $ 1.708,25 Cuotas sin interés",24,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-patriot-drean-57-rt-5-blanco/p/00007572,2022-03-26 11:46:24
8801643262075,136215,SAMSUNG,LAVARROPAS AUTOMATICO SAMSUNG WW65M0NHUU 6.5 GRIS,83999,"12 x $ 6.999,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-samsung-ww65m0nhuu-6-5-gris/p/00183152,2022-03-26 11:46:24
7795473028769,174687,DREAN,LAVARROPAS AUTOMATICO DREAN NEXT 7-10 ECO 7 BLANCO,76999,"12 x $ 6.416,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-next-7-10-eco-7-blanco/p/00198078,2022-03-26 11:46:24
7797087358294,139078,SURREY,AIRE ACONDICIONADO SPLIT INVERTER SURREY 553AIQ1201F FRIO CALOR 2958 FRIGORIAS,89999,"12 x $ 7.499,92 Cuotas sin interés",12,https://www.musimundo.com/marcas/surrey/aire-acondicionado-split-inverter-surrey-553aiq1201f-frio-calor-2958-frigorias/p/00293021,2022-03-26 11:46:24
7795473006262,166259,PATRIOT-DREAN,LAVARROPAS PATRIOT-DREAN 56 RB 5 BLANCO,19499,"12 x $ 1.624,92 Cuotas sin interés",24,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-patriot-drean-56-rb-5-blanco/p/00007571,2022-03-26 11:46:24
7796962987291,177458,PHILCO,AIRE ACONDICIONADO SPLIT PHILCO PHS25HA4CN FRIO/CALOR 2365,61999,"12 x $ 5.166,58 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/aire-acondicionado/aire-acondicionado-split-philco-phs25ha4cn-frio-calor-2365/p/00494000,2022-03-26 11:46:24
7797087371033,139076,SURREY,AIRE ACONDICIONADO SPLIT SURREY 553BFQ1801F FRIO CALOR 4300 FRIGORIAS,89999,"$ 89.999,10",12,https://www.musimundo.com/climatizacion/aire-acondicionado/aire-acondicionado-split-surrey-553bfq1801f-frio-calor-4300-frigorias/p/00293019,2022-03-26 11:46:24
7796885015552,177087,BGH,AIRE ACONDICIONADO SPLIT BGH BS52WCCR FRIO/CALOR 4472,89999,"$ 89.999,10",12,https://www.musimundo.com/climatizacion/aire-acondicionado/aire-acondicionado-split-bgh-bs52wccr-frio-calor-4472/p/00378007,2022-03-26 11:46:24
7797087373471,140110,SURREY,AIRE ACONDICIONADO PORTATIL SURREY 51IDQ1201F FRIO - CALOR 3000 FRIGORIAS,64999,"18 x $ 3.611,06 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/aire-acondicionado/aire-acondicionado-portatil-surrey-51idq1201f-frio-calor-3000-frigorias/p/00314226,2022-03-26 11:46:24
7797087371026,139075,SURREY,AIRE ACONDICIONADO SPLIT SURREY 553BFQ1201F FRIO CALOR 3001 FRIGORIAS,66499,"12 x $ 5.541,59 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/aire-acondicionado/aire-acondicionado-split-surrey-553bfq1201f-frio-calor-3001-frigorias/p/00293018,2022-03-26 11:46:25
